"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2024-02-23 00:00:00",526353,586124,45063,2809,2351307,3665795.714285714,3715170.8571428573
"2024-02-24 00:00:00",549679,568819,5682,10117,2491897,3662700.8571428573,3934579.1428571427
"2024-02-25 00:00:00",466837,392254,41845,4318,3723729,3892904,3994900.285714286
"2024-02-26 00:00:00",176599,774528,26062,0,3057224,3894102.714285714,3960852.8571428573
"2024-02-27 00:00:00",567070,605967,16713,24190,2499125,3926868.714285714,3896013
"2024-02-28 00:00:00",288113,1160052,11857,0,1969363,3782772.5714285714,3975174.714285714
"2024-02-29 00:00:00",672627,412510,5350,0,1563571,3608942.5714285714,4584014.285714285
"2024-03-01 00:00:00",541720,558821,5228,0,2676956,3183369.8571428573,3556685.4285714286
"2024-03-02 00:00:00",382108,688932,14781,8423,1443621,3497940,3000011.714285714
"2024-03-03 00:00:00",616827,561189,16465,19191,2900410,3717406.1428571427,3045514.5714285714
"2024-03-04 00:00:00",585279,459259,13272,0,3713377,3957451.4285714286,2974781.8571428573
"2024-03-05 00:00:00",210532,569272,29881,8428,3154753,3938781.1428571427,3061651.5714285714
"2024-03-06 00:00:00",574888,412111,5600,19146,2495408,3941493.1428571427,3295672.8571428573
"2024-03-07 00:00:00",315401,816941,22547,0,2387767,3823366.285714286,3358985.1428571427
"2024-03-08 00:00:00",418376,655222,34976,0,3410393,3852112.714285714,3670377.714285714
"2024-03-09 00:00:00",651631,539427,3459,7266,2405836,4004934.714285714,3636544.1428571427
"2024-03-10 00:00:00",438377,463737,44178,0,3661767,4075502.8571428573,3594983
"2024-03-11 00:00:00",385634,688050,20541,8433,2964072,3974866.1428571427,3483588.8571428573
"2024-03-12 00:00:00",454122,556521,52631,3354,3069277,3998157.4285714286,3359277.4285714286
"2024-03-13 00:00:00",740509,472609,7616,10002,2625938,4048089,3341534
"2024-03-14 00:00:00",341843,938168,27997,3806,3528258,4233434.428571428,3284613.714285714
"2024-03-15 00:00:00",240626,738110,26622,5584,3265415,4198775.857142857,3496479.285714286
"2024-03-16 00:00:00",640312,869919,22529,6202,3980130,4471843.285714285,3701442.4285714286
"2024-03-17 00:00:00",370285,555894,9424,9668,3138393,4396929.571428572,3864612.5714285714
"2024-03-18 00:00:00",756841,762472,41743,3321,2378423,4379225.285714285,3864915.4285714286
"2024-03-19 00:00:00",558071,693895,37313,23471,2534517,4337991.428571428,3963044.714285714
"2024-03-20 00:00:00",666668,1021487,20469,12146,4705850,4705126.428571428,4081358
"2024-03-21 00:00:00",654462,373082,6706,7692,3000162,4591130.857142857,4276842.142857143
"2024-03-22 00:00:00",314516,830011,58743,0,2975249,4577154,4053733.285714286
"2024-03-23 00:00:00",431032,908972,48759,0,2754951,4380671.428571428,4058508.8571428573
"2024-03-24 00:00:00",452888,478722,9277,0,1380528,4128921.5714285714,4134756.4285714286
"2024-03-25 00:00:00",408628,666401,22301,0,2963470,4145778.714285714,4139402.714285714
"2024-03-26 00:00:00",654756,326692,27475,9583,1543567,3962179.285714286,4422303.714285715
"2024-03-27 00:00:00",621669,238509,3757,16322,2892696,3583084.285714286,4397434.571428572
"2024-03-28 00:00:00",489740,686563,26136,3722,2191147,3490970.714285714,4356880.285714285
"2024-03-29 00:00:00",386257,556546,21276,6429,4343387,3653167.1428571427,4275818
"2024-03-30 00:00:00",531030,849530,21849,3455,3881477,3816542.5714285714,4308567.285714285
"2024-03-31 00:00:00",256783,739996,1975,0,3424935,4116867.285714286,4244694.857142857
"2024-04-01 00:00:00",651522,472615,9674,11330,2076451,3996980.5714285714,4431126.285714285
"2024-04-02 00:00:00",601037,799340,17706,9320,2629201,4210485,4116892.1428571427
"2024-04-03 00:00:00",630754,1098391,20134,0,3050575,4357184.857142857,4234617.428571428
"2024-04-04 00:00:00",459962,144418,26978,13619,4020627,4538369.714285715,4147554.1428571427
"2024-04-05 00:00:00",392144,408686,61768,13419,2576477,4272455.428571428,4213736.285714285
"2024-04-06 00:00:00",309331,1141697,8113,7672,3858362,4277860.285714285,4247452.857142857
"2024-04-07 00:00:00",499484,421619,3951,0,2949651,4199434.142857143,4208303.428571428
"2024-04-08 00:00:00",377259,635751,20270,11729,2220460,4205702.142857143,4202378.857142857
"2024-04-09 00:00:00",273281,421995,34416,0,2569655,4097522.714285714,4431806.714285715
"2024-04-10 00:00:00",735485,853243,22446,1988,3523186,4145593.4285714286,4425710.571428572
"2024-04-11 00:00:00",385316,417881,24833,9050,2947392,4019717.5714285714,4322013.857142857
"2024-04-12 00:00:00",774662,720312,59016,4442,2419352,4094759,4253299.142857143
"2024-04-13 00:00:00",203110,953900,18536,0,3833119,4049543.285714286,4087972.4285714286
"2024-04-14 00:00:00",344746,667226,2027,2889,3677789,4166682.285714286,4148668.8571428573
"2024-04-15 00:00:00",170754,840908,9570,12180,2472961,4201097,4082582.1428571427
"2024-04-16 00:00:00",324259,338536,5019,16534,3141374,4276293.285714285,3900152.714285714
"2024-04-17 00:00:00",258490,372317,24275,4621,1387549,3834994,3744150
"2024-04-18 00:00:00",159840,723241,2996,26572,1875152,3692612.4285714286,3987003.714285714
"2024-04-19 00:00:00",542340,610128,2262,0,4195703,3204309.285714286,4134134.714285714
"2024-04-20 00:00:00",299286,920556,40456,0,2802140,3370507.285714286,4081459.714285714
"2024-04-21 00:00:00",543740,393106,19625,3777,3520453,3653328.5714285714,4332899.571428572
"2024-04-22 00:00:00",362556,431008,16126,3699,2467325,3627017.1428571427,4149062.5714285714
"2024-04-23 00:00:00",498891,782336,13616,10135,3010048,3713007.8571428573,4209581.714285715
"2024-04-24 00:00:00",869933,570551,8567,2020,3449703,4124130.4285714286,4189915
