seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704975,65,45108926,64',"Attempt missed. Juanmi Latasa (Real Valladolid) right footed shot from the centre of the box is close, but misses to the left. Assisted by Antonio Candela with a cross.",2025-04-22 04:59:45
12655,704975,66,45108940,65',Penalty Real Valladolid. Mamadou Sylla draws a foul in the penalty area.,2025-04-21 02:19:56
12655,704975,67,45108940,65',Penalty conceded by Jorge Herrando (Osasuna) after a foul in the penalty area.,2025-04-21 02:19:56
12655,704975,68,45108941,65',VAR Decision: Penalty Real Valladolid.,2025-04-22 04:59:45
12655,704975,69,45108942,66',"Goal! Real Valladolid 2, Osasuna 3. Mamadou Sylla (Real Valladolid) converts the penalty with a right footed shot to the bottom left corner.",2025-04-22 04:59:45
12655,704975,70,45108961,67',Abel Bretones (Osasuna) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704975,71,45108961,67',Foul by Iván Sánchez (Real Valladolid).,2025-04-22 04:59:45
12655,704975,72,-1,71',Delay in match because of an injury Sergio Herrera (Osasuna).,2025-04-22 04:59:45
12655,704975,73,-1,71',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704975,74,45109019,72',Foul by Enzo Boyomo (Osasuna).,2025-04-22 04:59:45
12655,704975,75,45109019,72',Juanmi Latasa (Real Valladolid) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704975,76,45109053,73',"Substitution, Osasuna. Moi Gómez replaces Rubén García.",2025-04-21 02:19:56
12655,704975,77,45109106,78',Foul by Adam Aznou (Real Valladolid).,2025-04-22 04:59:45
12655,704975,78,45109106,78',Pablo Ibáñez (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,79,45109109,78',Alejandro Catena (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,80,45109109,78',Foul by Juanmi Latasa (Real Valladolid).,2025-04-22 04:59:45
12655,704975,81,45109127,79',Foul by Javi Sánchez (Real Valladolid).,2025-04-21 02:19:56
12655,704975,82,45109127,79',Pablo Ibáñez (Osasuna) wins a free kick in the attacking half.,2025-04-21 02:19:56
12655,704975,83,45109128,79',Javi Sánchez (Real Valladolid) is shown the yellow card for a bad foul.,2025-04-21 02:19:56
12655,704975,84,45109129,80',Attempt saved. Moi Gómez (Osasuna) right footed shot from outside the box is saved in the centre of the goal.,2025-04-21 02:19:56
12655,704975,85,45109141,81',Attempt saved. Raúl Moro (Real Valladolid) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Mamadou Sylla.,2025-04-22 04:59:45
12655,704975,86,45109198,86',Foul by Adam Aznou (Real Valladolid).,2025-04-22 04:59:45
12655,704975,87,45109198,86',Pablo Ibáñez (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,88,45109213,86',"Substitution, Real Valladolid. Marcos André replaces Juanmi Latasa.",2025-04-22 04:59:45
12655,704975,89,45109214,86',"Substitution, Osasuna. Rubén Peña replaces Jesús Areso.",2025-04-21 02:19:56
12655,704975,90,45109215,87',"Substitution, Osasuna. Iker Muñoz replaces Pablo Ibáñez.",2025-04-22 04:59:45
12655,704975,91,45109232,87',Attempt missed. Ante Budimir (Osasuna) left footed shot from outside the box is high and wide to the right. Assisted by Lucas Torró with a headed pass.,2025-04-22 04:59:45
12655,704975,92,45109217,87',Foul by Abel Bretones (Osasuna).,2025-04-22 04:59:45
12655,704975,93,45109217,87',Iván Sánchez (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,94,45109234,88',"Offside, Real Valladolid. Antonio Candela is caught offside.",2025-04-22 04:59:45
12655,704975,95,45109243,90',Foul by Adam Aznou (Real Valladolid).,2025-04-22 04:59:45
12655,704975,96,45109243,90',Rubén Peña (Osasuna) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704975,97,45109245,90',Foul by Abel Bretones (Osasuna).,2025-04-22 04:59:45
12655,704975,98,45109245,90',Iván Sánchez (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,99,-1,90'+1',Fourth official has announced 6 minutes of added time.,2025-04-21 02:19:56
12655,704975,100,45109248,90'+1',Adam Aznou (Real Valladolid) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704975,101,45109248,90'+1',Foul by Aimar Oroz (Osasuna).,2025-04-21 02:19:56
12655,704975,102,45110986,90'+1',Aimar Oroz (Osasuna) is shown the yellow card.,2025-04-21 02:19:56
12655,704975,103,45109269,90'+3',Ante Budimir (Osasuna) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704975,104,45109269,90'+3',Foul by Mario Martín (Real Valladolid).,2025-04-21 02:19:56
12655,704975,105,45109280,90'+5',Foul by Jorge Herrando (Osasuna).,2025-04-21 02:19:56
12655,704975,106,45109280,90'+5',Mamadou Sylla (Real Valladolid) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704975,107,45109289,90'+6',Foul by Stanko Juric (Real Valladolid).,2025-04-21 02:19:56
12655,704975,108,45109289,90'+6',Iker Muñoz (Osasuna) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704975,109,-1,90'+7',"Second Half ends, Real Valladolid 2, Osasuna 3.",2025-04-21 02:19:56
12655,704975,110,-1,,"Match ends, Real Valladolid 2, Osasuna 3.",2025-04-21 02:19:56
12655,704976,0,-1,,Lineups are announced and players are warming up.,2025-04-21 02:19:56
12655,704976,1,45111226,,First Half begins.,2025-04-21 02:19:56
12655,704976,2,45111238,1',Foul by Antonio Blanco (Alaves).,2025-04-21 02:19:56
12655,704976,3,45111238,1',Isaac Romero (Sevilla) wins a free kick on the left wing.,2025-04-21 02:19:56
12655,704976,4,45111249,2',Foul by José Ángel Carmona (Sevilla).,2025-04-22 04:59:45
12655,704976,5,45111249,2',Kike García (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,6,45111273,5',"Attempt missed. Jon Guridi (Alaves) left footed shot from the centre of the box is close, but misses to the left. Assisted by Nahuel Tenaglia with a cross.",2025-04-21 02:19:56
12655,704976,7,45111368,10',Foul by Nemanja Gudelj (Sevilla).,2025-04-22 04:59:45
12655,704976,8,45111368,10',Nahuel Tenaglia (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,9,45111369,10',Nemanja Gudelj (Sevilla) is shown the yellow card for a bad foul.,2025-04-22 04:59:45
12655,704976,10,-1,10',Delay in match because of an injury Nahuel Tenaglia (Alaves).,2025-04-21 02:19:56
12655,704976,11,-1,11',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704976,12,45111375,11',Hand ball by Kike García (Alaves).,2025-04-22 04:59:45
12655,704976,13,45111379,12',"Goal! Sevilla 1, Alaves 0. Peque Fernández (Sevilla) header from the centre of the box to the centre of the goal. Assisted by Lucien Agoumé with a cross.",2025-04-21 02:19:56
12655,704976,14,45111421,14',Carlos Vicente (Alaves) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704976,15,45111421,14',Foul by Lucien Agoumé (Sevilla).,2025-04-22 04:59:45
12655,704976,16,45111483,18',Attempt blocked. José Ángel Carmona (Sevilla) left footed shot from the right side of the box is blocked. Assisted by Chidera Ejuke.,2025-04-22 04:59:45
12655,704976,17,-1,18',"Corner, Sevilla. Conceded by Moussa Diarra.",2025-04-22 04:59:45
12655,704976,18,45111518,21',Chidera Ejuke (Sevilla) wins a free kick on the left wing.,2025-04-21 02:19:56
12655,704976,19,45111518,21',Foul by Nahuel Tenaglia (Alaves).,2025-04-21 02:19:56
12655,704976,20,45111552,22',Aleksandar Sedlar (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,21,45111552,22',Foul by Isaac Romero (Sevilla).,2025-04-22 04:59:45
12655,704976,22,45111592,25',Attempt blocked. Joan Jordán (Alaves) right footed shot from outside the box is blocked.,2025-04-21 02:19:56
12655,704976,23,45111593,25',"Corner, Alaves. Conceded by Nemanja Gudelj.",2025-04-22 04:59:45
12655,704976,24,45111594,25',Attempt missed. Facundo Garcés (Alaves) header from the centre of the box misses to the left. Assisted by Joan Jordán with a cross following a corner.,2025-04-22 04:59:45
12655,704976,25,45111620,25',"Attempt missed. Jon Guridi (Alaves) left footed shot from the left side of the six yard box is close, but misses to the left. Assisted by Facundo Garcés.",2025-04-22 04:59:45
12655,704976,26,45111606,28',Attempt missed. Kike García (Alaves) left footed shot from the left side of the box misses to the right. Assisted by Carles Aleñá.,2025-04-21 02:19:56
12655,704976,27,45111633,29',Attempt blocked. Isaac Romero (Sevilla) right footed shot from the centre of the box is blocked. Assisted by José Ángel Carmona with a cross.,2025-04-21 02:19:56
12655,704976,28,45111634,30',Foul by Kike García (Alaves).,2025-04-22 04:59:45
12655,704976,29,45111634,30',Lucien Agoumé (Sevilla) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,30,45111642,31',Chidera Ejuke (Sevilla) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,31,45111642,31',Foul by Joan Jordán (Alaves).,2025-04-22 04:59:45
12655,704976,32,45111677,32',"Corner, Alaves. Conceded by Nemanja Gudelj.",2025-04-22 04:59:45
12655,704976,33,45111702,34',Foul by Moussa Diarra (Alaves).,2025-04-21 02:19:56
12655,704976,34,45111702,34',Peque Fernández (Sevilla) wins a free kick in the attacking half.,2025-04-21 02:19:56
12655,704976,35,45111747,36',Dodi Lukébakio (Sevilla) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704976,36,45111747,36',Foul by Antonio Blanco (Alaves).,2025-04-22 04:59:45
12655,704976,37,45111784,38',"Offside, Alaves. Kike García is caught offside.",2025-04-21 02:19:56
12655,704976,38,-1,40',Delay in match because of an injury José Ángel Carmona (Sevilla).,2025-04-21 02:19:56
12655,704976,39,-1,41',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704976,40,45111816,42',Foul by Jon Guridi (Alaves).,2025-04-22 04:59:45
12655,704976,41,45111816,42',José Ángel Carmona (Sevilla) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,42,45111817,42',Jon Guridi (Alaves) is shown the yellow card for a bad foul.,2025-04-22 04:59:45
12655,704976,43,45111820,43',"Corner, Sevilla. Conceded by Antonio Blanco.",2025-04-21 02:19:56
12655,704976,44,45111829,43',Attempt missed. Isaac Romero (Sevilla) left footed shot from the left side of the six yard box misses to the right. Assisted by Dodi Lukébakio with a cross following a corner.,2025-04-22 04:59:45
12655,704976,45,45111850,45',Carles Aleñá (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,46,45111850,45',Foul by Lucien Agoumé (Sevilla).,2025-04-22 04:59:45
12655,704976,47,-1,45'+1',Fourth official has announced 2 minutes of added time.,2025-04-21 02:19:56
12655,704976,48,45111933,45'+2',Attempt missed. Carlos Vicente (Alaves) right footed shot from the right side of the box misses to the left. Assisted by Joan Jordán.,2025-04-21 02:19:56
12655,704976,49,45111886,45'+2',"Goal! Sevilla 1, Alaves 1. Kike García (Alaves) right footed shot from the centre of the box to the bottom left corner. Assisted by Carlos Vicente.",2025-04-21 02:19:56
12655,704976,50,45111909,45'+3',"First Half ends, Sevilla 1, Alaves 1.",2025-04-21 02:19:56
12655,704976,51,45111999,45',"Second Half begins Sevilla 1, Alaves 1.",2025-04-21 02:19:56
12655,704976,52,45111992,45',"Substitution, Sevilla. Saúl Ñíguez replaces Chidera Ejuke.",2025-04-21 02:19:56
12655,704976,53,45112000,46',"Corner, Alaves. Conceded by Adrià Pedrosa.",2025-04-21 02:19:56
12655,704976,54,-1,47',Delay in match because of an injury Moussa Diarra (Alaves).,2025-04-21 02:19:56
12655,704976,55,-1,49',Delay over. They are ready to continue.,2025-04-21 02:19:56
12655,704976,56,45112045,52',"Corner, Alaves. Conceded by José Ángel Carmona.",2025-04-21 02:19:56
12655,704976,57,45112087,57',Attempt missed. Kike García (Alaves) right footed shot from the centre of the box misses to the left. Assisted by Carlos Vicente with a cross.,2025-04-22 04:59:45
12655,704976,58,45112114,59',"Substitution, Sevilla. Suso replaces Isaac Romero.",2025-04-22 04:59:45
12655,704976,59,45112115,60',"Substitution, Sevilla. Djibril Sow replaces Lucien Agoumé.",2025-04-22 04:59:45
12655,704976,60,45112141,62',Foul by Loïc Badé (Sevilla).,2025-04-22 04:59:45
12655,704976,61,45112141,62',Kike García (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,62,45112144,63',"Offside, Sevilla. Dodi Lukébakio is caught offside.",2025-04-22 04:59:45
12655,704976,63,45112159,65',Attempt missed. Saúl Ñíguez (Sevilla) header from the centre of the box is too high.,2025-04-21 02:19:56
12655,704976,64,-1,66',"Corner, Sevilla. Conceded by Antonio Blanco.",2025-04-21 02:19:56
12655,704976,65,45112183,67',Attempt missed. Adrià Pedrosa (Sevilla) left footed shot from outside the box misses to the right following a corner.,2025-04-21 02:19:56
12655,704976,66,45112187,69',Carles Aleñá (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,67,45112187,69',Foul by Dodi Lukébakio (Sevilla).,2025-04-22 04:59:45
12655,704976,68,-1,69',Delay in match because of an injury Carles Aleñá (Alaves).,2025-04-22 04:59:45
12655,704976,69,45112202,69',"Substitution, Alaves. Carlos Martín replaces Jon Guridi.",2025-04-22 04:59:45
12655,704976,70,45112203,69',"Substitution, Alaves. Tomás Conechny replaces Carles Aleñá.",2025-04-22 04:59:45
12655,704976,71,-1,69',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704976,72,45112205,70',Dodi Lukébakio (Sevilla) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704976,73,45112205,70',Foul by Aleksandar Sedlar (Alaves).,2025-04-22 04:59:45
12655,704976,74,45112209,71',Attempt saved. Tomás Conechny (Alaves) left footed shot from outside the box is saved in the bottom right corner. Assisted by Joan Jordán.,2025-04-22 04:59:45
12655,704976,75,45112213,71',Foul by Saúl Ñíguez (Sevilla).,2025-04-21 02:19:56
12655,704976,76,45112213,71',Tomás Conechny (Alaves) wins a free kick in the attacking half.,2025-04-21 02:19:56
12655,704976,77,45112217,73',Foul by Loïc Badé (Sevilla).,2025-04-22 04:59:45
12655,704976,78,45112217,73',Kike García (Alaves) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704976,79,-1,75',Delay in match because of an injury Dodi Lukébakio (Sevilla).,2025-04-22 04:59:45
12655,704976,80,-1,76',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704976,81,45112238,77',"Substitution, Alaves. Ander Guevara replaces Joan Jordán.",2025-04-21 02:19:56
12655,704976,82,45112248,80',"Corner, Alaves. Conceded by Loïc Badé.",2025-04-22 04:59:45
12655,704976,83,45112251,80',"Offside, Alaves. Carlos Martín is caught offside.",2025-04-21 02:19:56
12655,704976,84,45112252,81',"Substitution, Sevilla. Juanlu Sánchez replaces José Ángel Carmona.",2025-04-22 04:59:45
12655,704976,85,45112253,81',"Substitution, Sevilla. Manu Bueno replaces Peque Fernández.",2025-04-22 04:59:45
12655,704976,86,45112256,81',Attempt saved. Dodi Lukébakio (Sevilla) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Djibril Sow with a cross.,2025-04-21 02:19:56
12655,704976,87,45112259,82',"Attempt missed. Saúl Ñíguez (Sevilla) right footed shot from the centre of the box is close, but misses to the right. Assisted by Djibril Sow.",2025-04-21 02:19:56
12655,704976,88,45112278,84',Dodi Lukébakio (Sevilla) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704976,89,45112278,84',Foul by Aleksandar Sedlar (Alaves).,2025-04-21 02:19:56
12655,704976,90,45112288,85',Foul by Adrià Pedrosa (Sevilla).,2025-04-22 04:59:45
12655,704976,91,45112288,85',Nahuel Tenaglia (Alaves) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704976,92,45112291,86',Moussa Diarra (Alaves) is shown the yellow card.,2025-04-22 04:59:45
12655,704976,93,45112295,88',Foul by Moussa Diarra (Alaves).,2025-04-21 02:19:56
12655,704976,94,45112295,88',Suso (Sevilla) wins a free kick on the right wing.,2025-04-21 02:19:56
12655,704976,95,45112302,89',Attempt saved. Carlos Vicente (Alaves) left footed shot from outside the box is saved in the bottom right corner. Assisted by Nahuel Tenaglia.,2025-04-22 04:59:45
12655,704976,96,45112314,90'+1',Attempt blocked. Saúl Ñíguez (Sevilla) header from the centre of the box is blocked. Assisted by Juanlu Sánchez with a cross.,2025-04-21 02:19:56
12655,704976,97,-1,90'+1',Fourth official has announced 5 minutes of added time.,2025-04-21 02:19:56
12655,704976,98,45112306,90'+1',Attempt blocked. Carlos Vicente (Alaves) right footed shot from the right side of the box is blocked. Assisted by Nahuel Tenaglia.,2025-04-21 02:19:56
