as_of_year,respondent_id,agency_name,agency_abbr,agency_code,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,preapproval_name,preapproval,action_taken_name,action_taken,msamd_name,msamd,state_name,state_abbr,state_code,county_name,county_code,census_tract_number,applicant_ethnicity_name,applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_race_name_2,applicant_race_2,applicant_race_name_3,applicant_race_3,applicant_race_name_4,applicant_race_4,applicant_race_name_5,applicant_race_5,co_applicant_race_name_1,co_applicant_race_1,co_applicant_race_name_2,co_applicant_race_2,co_applicant_race_name_3,co_applicant_race_3,co_applicant_race_name_4,co_applicant_race_4,co_applicant_race_name_5,co_applicant_race_5,applicant_sex_name,applicant_sex,co_applicant_sex_name,co_applicant_sex,applicant_income_000s,purchaser_type_name,purchaser_type,denial_reason_name_1,denial_reason_1,denial_reason_name_2,denial_reason_2,denial_reason_name_3,denial_reason_3,rate_spread,hoepa_status_name,hoepa_status,lien_status_name,lien_status,edit_status_name,edit_status,sequence_number,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units,application_date_indicator
2017,54-2070914,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,295,Not applicable,3,Loan originated,1,Barnstable Town - MA,12700,Massachusetts,MA,25,Barnstable County,1,135,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,105,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,6649,2.529999971,90200,125.8499985,2198,2731,
2017,22-3039688,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,446,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Plymouth County,23,5232.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2934,5.349999905,94300,116.7600021,768,936,
2017,76-0503625,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,532,Preapproval was not requested,2,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Plymouth County,23,5105.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Black or African American,3,,,,,,,,,Black or African American,3,,,,,,,,,Female,2,Male,1,162,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5232,61.24000168,94300,56.45000076,1087,1047,
2017,24557,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,178,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7331.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,62,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2185,35.29000092,84000,94.04000092,539,842,
2017,26517,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,100,Preapproval was not requested,2,Loan originated,1,Barnstable Town - MA,12700,Massachusetts,MA,25,Barnstable County,1,112,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,69,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3379,8.140000343,90200,90.16000366,1394,3373,
2017,90250,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,315,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2047.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,125,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5491,25.96999931,104800,83.81999969,1180,1784,
2017,23287,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,376,Not applicable,3,Loan originated,1,"Providence, Warwick - RI, MA",39300,Massachusetts,MA,25,Bristol County,5,6134,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,130,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3625,5.460000038,74500,114.0500031,1136,1316,
2017,13-6131491,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,188,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Plymouth County,23,5031.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,110,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7312,2.950000048,94300,131.8300018,2099,2345,
2017,01-0681100,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,233,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7324,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,67,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,6794,63.86999893,84000,30.5,415,2089,
2017,7197000003,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,44,Not applicable,3,Loan originated,1,Springfield - MA,44140,Massachusetts,MA,25,Hampden County,13,8111.01,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,41,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5010,37.56000137,66600,72.56999969,646,1601,
2017,76-0503625,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,390,Preapproval was not requested,2,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4101,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,144,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,6534,6.010000229,94300,125.9599991,1701,1969,
2017,497404,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,593,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Suffolk County,25,1303,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,318,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4680,12.63000011,94300,134.2700043,1370,1673,
2017,7197000003,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,365,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Norfolk County,21,4226,Not Hispanic or Latino,2,Not Hispanic or Latino,2,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,Male,1,Female,2,110,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7112,10.59000015,94300,108.6200027,2133,2456,
2017,26-4599244,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,324,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3419.02,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,118,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,8469,47.75,104800,78.58999634,1276,2030,
2017,23901,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,640,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2161,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,Female,2,Male,1,288,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5092,6.809999943,104800,149.8899994,1224,1314,
2017,866,Office of the Comptroller of the Currency,OCC,1,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,344,Not applicable,3,Loan originated,1,"Providence, Warwick - RI, MA",39300,Massachusetts,MA,25,Bristol County,5,6303,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,88,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,8909,11.97000027,74500,140.9499969,2508,2866,
2017,36-4327855,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,200,Preapproval was not requested,2,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Suffolk County,25,901,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,57,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4812,95.73999786,94300,36.34999847,411,1509,
2017,04-2992161,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,192,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3143.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,162,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3095,11.76000023,104800,128.3699951,881,962,
2017,852218,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,570,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Suffolk County,25,705,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5921,37.70000076,94300,144.3200073,1413,1703,
2017,497404,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,86,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2525.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,31,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4592,23.19000053,104800,87.04000092,1424,1582,
2017,23901,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,554,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Middlesex County,17,3385,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Asian,2,,,,,,,,,Asian,2,,,,,,,,,Male,1,Female,2,128,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5885,12.48999977,104800,205.5399933,1700,1877,
2017,01-0464609,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,373,Not applicable,3,Loan originated,1,"Providence, Warwick - RI, MA",39300,Massachusetts,MA,25,Bristol County,5,6171.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,96,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5011,4.329999924,74500,128.3000031,1442,1711,
2017,20-8921389,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,328,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2081.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,60,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5060,17,104800,93.38999939,1419,1943,
2017,48-1236121,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,293,Not applicable,3,Loan originated,1,"Worcester - MA, CT",49340,Massachusetts,MA,25,Worcester County,27,7491,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,178,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,7519,8.880000114,84000,128.9700012,2312,2592,
2017,26601,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,140,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2058,Hispanic or Latino,1,No co-applicant,5,Black or African American,3,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,50,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,3501,73.41000366,104800,53.20000076,445,931,
2017,26517,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,235,Preapproval was not requested,2,Loan originated,1,Barnstable Town - MA,12700,Massachusetts,MA,25,Barnstable County,1,118.02,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,86,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,4062,4.679999828,90200,93.70999908,1570,2305,
2017,7442300004,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,280,Not applicable,3,Loan originated,1,"Providence, Warwick - RI, MA",39300,Massachusetts,MA,25,Bristol County,5,6331,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,103,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,5627,3.039999962,74500,130.4600067,1671,1999,
2017,26-4599244,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,130,Not applicable,3,Loan originated,1,"Cambridge, Newton, Framingham - MA",15764,Massachusetts,MA,25,Essex County,9,2603.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,38,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,2783,6.96999979,104800,110.4400024,953,1063,
2017,04-2992161,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,218,Not applicable,3,Loan originated,1,Boston - MA,14454,Massachusetts,MA,25,Plymouth County,23,5201,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,100,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,,6616,5.409999847,94300,98.73000336,1767,2043,
