,ORIGIN,DEST,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH,iata_x,name_x,city_x,country_x,lat_x,lon_x,tz_x,iata_y,name_y,city_y,subd_y,country_y,lat_y,lon_y,tz_y,passlog
6122,MKE,CLE,9.0,267.0,80052,66252,3756,23,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,CLE,Cleveland-Hopkins International Airport,Cleveland,Ohio,US,41.40940694,-81.85469111,America/New_York,5.58724865840025
6123,MKE,CLT,324.0,37822.0,226814,187969,11747,75,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,CLT,Charlotte/Douglas International Airport,Charlotte,North Carolina,US,35.21375,-80.94905556,America/New_York,10.540646222887219
6125,MKE,CPS,3.0,58.0,26684,22246,1244,11,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,CPS,St. Louis Downtown Arpt,St. Louis,Missouri,US,40.2999251,-89.6755625,America/St Louis,4.060443010546419
6126,MKE,CVG,2.0,63.0,26684,22386,1251,12,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,CVG,Cincinnati/Northern Kentucky International Airport,Covington,Kentucky,US,39.0488375,-84.66782083,America/New_York,4.143134726391533
6127,MKE,DAL,230.0,29814.0,226814,191403,10870,71,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,10.302733360830375
6128,MKE,DCA,363.0,41754.0,106736,90224,4896,36,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,DCA,Ronald Reagan Washington Ntl Airport,Washington,Dist. Of Columbia,US,38.85144028,-77.03772139,America/New_York,10.639550534072905
6129,MKE,DEN,1348.0,161863.0,947282,801732,48562,334,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,11.99450557741395
6130,MKE,DFW,681.0,80886.0,373576,316344,19177,127,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,11.300796034919118
6131,MKE,DTW,959.0,71458.0,413602,354423,20021,131,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,DTW,Detroit Metro Wayne County Airport,Detroit,Michigan,US,42.21244444,-83.35338889,America/New_York,11.17686514350032
6132,MKE,EWR,579.0,32170.0,293524,255596,14762,87,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,10.378789620233071
6133,MKE,FLL,150.0,16299.0,173446,152061,8758,31,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,9.698859035219632
6134,MKE,FTW,1.0,147.0,13342,11789,694,3,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,FTW,Fort Worth Meacham International Airport,Fort Worth,Texas,US,32.81977028,-97.36245,America/Chicago,4.990432586778736
6136,MKE,GEG,1.0,11.0,13342,11884,838,8,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,GEG,Spokane International Airport,Spokane,Washington,US,47.61902778,-117.5352222,America/Los_Angeles,2.3978952727983707
6137,MKE,GRB,2.0,302.0,13342,11977,694,3,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,GRB,Green Bay/Austin Straubel International Airport,Green Bay,Wisconsin,US,44.48463361,-88.12971333,America/Chicago,5.71042701737487
6140,MKE,HOU,51.0,4595.0,40026,36573,1836,6,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,HOU,William P Hobby Airport,Houston,Texas,US,29.64579983,-95.27723158,America/Chicago,8.432724034789787
6141,MKE,HPN,1.0,51.0,13342,12197,622,1,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,HPN,Westchester County Airport,White Plains,New York,US,41.06695306,-73.70756611,America/New_York,3.9318256327243257
6142,MKE,HSV,1.0,157.0,13342,12217,694,8,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,HSV,Huntsville International-Carl T Jones Field,Huntsville,Alabama,US,34.63719694,-86.77505417,America/Chicago,5.056245805348308
6143,MKE,IAD,7.0,450.0,80052,73584,4067,23,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,IAD,Washington Dulles International Airport,Washington,Dist. Of Columbia,US,38.94744444,-77.45994444,America/New_York,6.1092475827643655
6144,MKE,IAH,379.0,23600.0,160104,147192,7908,52,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,IAH,George Bush Intcntl/Houston Airport,Houston,Texas,US,29.98443528,-95.3414425,America/Chicago,10.069001991013701
6145,MKE,ICT,1.0,124.0,13342,12278,698,6,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,ICT,Wichita Dwight D Eisenhower Ntl Airport,Wichita,Kansas,US,37.6499525,-97.43304278,America/Chicago,4.820281565605037
6146,MKE,IMT,1.0,15.0,13342,12335,629,3,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,IMT,Ford Airport,Iron Mountain Kingsford,Michigan,US,45.81836111,-88.11455556,America/Chicago,2.70805020110221
6147,MKE,IND,2.0,95.0,26684,24678,1300,4,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,4.553876891600541
6148,MKE,JAX,2.0,272.0,26684,24902,1226,7,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,JAX,Jacksonville International Airport,Jacksonville,Florida,US,30.49404556,-81.68784667,America/New_York,5.605802066295998
6149,MKE,JFK,158.0,16375.0,160104,149736,8348,73,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,JFK,John F Kennedy International Airport,New York,New York,US,40.63992778,-73.7786925,America/New_York,9.703511060503452
6150,MKE,LAS,785.0,112105.0,747152,721784,39009,252,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,36.08004389,-115.1522347,America/Los_Angeles,11.627191211098571
6151,MKE,LAX,93.0,11410.0,213472,206272,11376,63,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,LAX,Los Angeles International Airport,Los Angeles,California,US,33.94249639,-118.4080486,America/Los_Angeles,9.342245442856122
6152,MKE,LBF,1.0,64.0,13342,12899,631,7,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,LBF,North Platte Regional/Lee Bird Field,North Platte,Nebraska,US,41.12621278,-100.6836531,America/Chicago,4.1588830833596715
6153,MKE,MCO,932.0,136522.0,653758,646996,33770,191,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,11.824241052781487
6154,MKE,MDW,31.0,3450.0,213472,211712,10062,70,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MDW,Chicago Midway International Airport,Chicago,Illinois,US,41.78597222,-87.75241667,America/Chicago,8.146129510025405
6155,MKE,MEM,2.0,102.0,26684,26488,1244,5,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MEM,Memphis International Airport,Memphis,Tennessee,US,35.04241139,-89.97667917,America/Chicago,4.624972813284271
6156,MKE,MIA,7.0,447.0,80052,79818,3980,19,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,6.102558594613569
6157,MKE,MSN,3.0,239.0,40026,40455,1845,19,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MSN,Dane County Regional/Truax Field,Madison,Wisconsin,US,43.13987914,-89.33750447,America/Chicago,5.476463551931511
6158,MKE,MSP,1297.0,94350.0,680442,687837,33512,213,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,Minnesota,US,44.88197222,-93.22177778,America/Chicago,11.454766550796696
6159,MKE,MSY,2.0,45.0,13342,13495,622,1,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,29.99327778,-90.25902778,America/Chicago,3.8066624897703196
6160,MKE,MYR,3.0,261.0,26684,27154,1388,11,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,33.67974111,-78.92832139,America/New_York,5.564520407322694
6161,MKE,OAK,1.0,71.0,13342,13796,622,4,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,OAK,Metro Oakland International Airport,Oakland,California,US,37.72125,-122.2211389,America/Los_Angeles,4.2626798770413155
6162,MKE,OKC,5.0,336.0,53368,55404,2662,14,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,OKC,Will Rogers World Airport,Oklahoma City,Oklahoma,US,35.39307403,-97.60076172,America/Chicago,5.817111159963204
6163,MKE,OMA,2.0,55.0,26684,27742,1351,5,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,OMA,Eppley Airfield,Omaha,Nebraska,US,41.30316667,-95.89405556,America/Chicago,4.007333185232471
6164,MKE,ORD,702.0,36113.0,707126,738290,35077,220,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,10.494408190299962
6165,MKE,PDX,1.0,54.0,13342,14057,622,2,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PDX,Portland International Airport,Portland,Oregon,US,45.58870886,-122.5968694,America/Los_Angeles,3.9889840465642745
6166,MKE,PHL,6.0,323.0,66710,70500,3158,16,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,39.87208389,-75.24066306,America/New_York,5.777652323222656
6167,MKE,PHX,808.0,113634.0,600390,634815,31087,187,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PHX,Phoenix Sky Harbor International Airport,Phoenix,Arizona,US,33.43427778,-112.0115833,America/Phoenix,11.640738036263791
6168,MKE,PIB,1.0,82.0,13342,14109,698,5,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PIB,Hattiesburg/Laurel Regional Airport,Hattiesburg-Laurel,Mississippi,US,31.46713889,-89.33705556,America/Chicago,4.406719247264253
6169,MKE,PIE,2.0,130.0,26684,28224,1510,14,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PIE,St Pete-Clearwater International Airport,St Petersburg-Clearwater,Florida,US,27.90863361,-82.68651,America/New_York,4.867534450455582
6170,MKE,PIT,4.0,274.0,53368,56488,2745,18,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PIT,Pittsburgh International Airport,Pittsburgh,Pennsylvania,US,40.49141667,-80.23269444,America/New_York,5.6131281063880705
6171,MKE,PTK,1.0,49.0,13342,14275,622,3,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PTK,Oakland County International Airport,Pontiac,Michigan,US,42.66563619,-83.42050564,America/New_York,3.8918202981106265
6172,MKE,PVD,1.0,71.0,13342,14307,678,1,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,PVD,Rhode Island Tf Green International Airport,Providence,Rhode Island,US,41.72233333,-71.42772222,America/New_York,4.2626798770413155
6174,MKE,RSW,443.0,53502.0,426944,468320,21520,100,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,RSW,Southwest Florida International Airport,Fort Myers,Florida,US,26.53616667,-81.75516667,America/New_York,10.887474315362935
6175,MKE,SAN,3.0,200.0,40026,44037,2132,18,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,SAN,San Diego International Airport,San Diego,California,US,32.73356278,-117.1896633,America/Los_Angeles,5.298317366548036
6179,MKE,SFO,1.0,66.0,26684,29542,1244,7,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,SFO,San Francisco International Airport,San Francisco,California,US,37.61880556,-122.3754167,America/Los_Angeles,4.189654742026425
6180,MKE,SJC,1.0,132.0,13342,14831,724,5,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,SJC,Norman Y Mineta San Jose International Airport,San Jose,California,US,37.36299472,-121.9286206,America/Los_Angeles,4.882801922586371
6181,MKE,SLC,181.0,19308.0,146762,163559,7616,38,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,SLC,Salt Lake City International Airport,Salt Lake City,Utah,US,40.78839333,-111.9777733,America/Denver,9.868274796780383
6182,MKE,SRQ,1.0,123.0,13342,14986,612,1,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,SRQ,Sarasota/Bradenton International Airport,Sarasota/Bradenton,Florida,US,27.39544444,-82.55438889,America/New_York,4.812184355372417
6183,MKE,STL,367.0,44791.0,320208,360384,16288,113,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,STL,St Louis Lambert International Airport,St Louis,Missouri,US,38.74869822,-90.37002572,America/Chicago,10.70976250536426
6184,MKE,TLH,1.0,42.0,13342,15249,677,2,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,TLH,Tallahassee International Airport,Tallahassee,Florida,US,30.39675417,-84.35086889,America/New_York,3.7376696182833684
6185,MKE,TPA,480.0,63390.0,440286,505032,22454,125,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,TPA,Tampa International Airport,Tampa,Florida,US,27.97547222,-82.53325,America/New_York,11.057061399278211
6186,MKE,TUL,2.0,290.0,26684,30740,1388,15,MKE,General Mitchell International Airport,Milwaukee,US,42.94693194,-87.89706444,America/Chicago,TUL,Tulsa International Airport,Tulsa,Oklahoma,US,36.19839361,-95.88810556,America/Chicago,5.66988092298052
6189,MKG,CKB,1.0,5.0,13344,11027,629,8,MKG,Muskegon County Airport,Muskegon,US,43.16767172,-86.23543872,America/New_York,CKB,North Central West Virginia Airport,Clarksburg,West Virginia,US,39.29765472,-80.22753194,America/New_York,1.6094379124341003
6192,MKG,ORD,385.0,8616.0,120096,125370,5663,43,MKG,Muskegon County Airport,Muskegon,US,43.16767172,-86.23543872,America/New_York,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,9.061376218836225
6194,MLB,AGS,2.0,109.0,26720,20416,1216,9,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,AGS,Augusta Regional At Bush Field,Augusta,Georgia,US,33.36994444,-81.9645,America/New_York,4.6913478822291435
6195,MLB,ATL,851.0,92398.0,334000,259925,16627,94,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,11.433860612373874
6196,MLB,AVL,1.0,35.0,13360,10431,698,1,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,AVL,Asheville Regional Airport,Asheville,North Carolina,US,35.43611306,-82.5420475,America/New_York,3.5553480614894135
6197,MLB,BNA,67.0,6006.0,200400,160395,10442,71,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,8.700514248543275
6198,MLB,CHA,1.0,142.0,13360,10980,694,4,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,CHA,Lovell Field,Chattanooga,Tennessee,US,35.03519444,-85.20355556,America/New_York,4.955827057601261
6199,MLB,FLL,1.0,150.0,13360,11697,614,7,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,5.0106352940962555
6200,MLB,MCO,6.0,857.0,80160,79224,4305,42,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,6.75343791859778
6201,MLB,MIA,1.0,149.0,13360,13303,614,7,MLB,Melbourne Orlando International Airport,Melbourne,US,28.10275,-80.64525,America/New_York,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,5.003946305945459
